time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.058,0.06,0.058333333333333334,0.058,0.0005634361698190106,0.039,0.04,0.03935000000000001,0.039,0.0004769696007084732,0.587,0.589,0.58805,0.588,0.0004974937185533104,0.081,0.082,0.08145000000000001,0.081,0.0004974937185533104,0.221,0.222,0.22160000000000002,0.222,0.000489897948556636,0.801,0.803,0.8019000000000001,0.802,0.000538516480713451,0.124,0.126,0.12505,0.125,0.00038405728739343076,0.8310000000000001,0.8320000000000001,0.8316500000000001,0.8320000000000001,0.0004769696007084733,0.096,0.098,0.09680000000000001,0.097,0.000509901951359279,32,32,2560,10240,51200,False,1760,1
0.056,0.059000000000000004,0.057238095238095234,0.057,0.0007499055118106493,0.038,0.04,0.038950000000000005,0.039,0.0004974937185533104,0.5720000000000001,0.582,0.57835,0.5794999999999999,0.00325998466254057,0.08,0.081,0.08070000000000001,0.081,0.0004582575694955844,0.216,0.22,0.21835,0.219,0.0011947803145348531,0.781,0.793,0.7889499999999999,0.792,0.004283398183685476,0.123,0.125,0.1237,0.124,0.0005567764362830027,0.809,0.8240000000000001,0.8192500000000003,0.8230000000000001,0.004710360920354197,0.095,0.097,0.09625000000000002,0.096,0.0006982120021884476,32,32,2560,10240,51200,False,1744,1
0.054,0.057,0.055999999999999994,0.056,0.0008164965809277268,0.037,0.039,0.03830000000000001,0.038,0.0005567764362830027,0.56,0.583,0.5711,0.5710000000000001,0.007809609465267741,0.079,0.08,0.07970000000000001,0.08,0.0004582575694955844,0.211,0.22,0.2152,0.215,0.0028740215726399854,0.764,0.795,0.77935,0.7805,0.009921063451062096,0.122,0.124,0.12265000000000001,0.123,0.0005722761571129803,0.793,0.8240000000000001,0.80935,0.8150000000000001,0.010441623436994852,0.094,0.097,0.0955,0.095,0.000741619848709567,32,32,2560,10240,51200,False,1728,1
0.054,0.058,0.05623809523809524,0.056,0.0009712418121129121,0.037,0.039,0.037750000000000006,0.038,0.0006224949798994372,0.58,0.587,0.58345,0.583,0.0017457090250096107,0.079,0.08,0.07914999999999998,0.079,0.00035707142142714284,0.219,0.221,0.21984999999999996,0.22,0.0007921489758877436,0.794,0.799,0.7953500000000001,0.794,0.0019045996954740927,0.121,0.122,0.12129999999999999,0.121,0.00045825756949558437,0.8230000000000001,0.8280000000000001,0.8244,0.8230000000000001,0.0019849433241279227,0.093,0.095,0.09430000000000001,0.094,0.0006403124237432854,32,32,2560,10240,51200,False,1712,1
0.054,0.056,0.055619047619047624,0.056,0.000652919485752481,0.036000000000000004,0.038,0.03725000000000001,0.037,0.0005361902647381801,0.5680000000000001,0.59,0.5846000000000001,0.584,0.004397726685459187,0.078,0.079,0.07830000000000001,0.078,0.0004582575694955844,0.214,0.222,0.2197,0.22,0.0015842979517754873,0.774,0.803,0.7959500000000002,0.795,0.006086665753924727,0.12,0.121,0.12015000000000002,0.12,0.00035707142142714273,0.8240000000000001,0.833,0.8270500000000001,0.8250000000000001,0.0033686050525402874,0.093,0.095,0.09390000000000001,0.094,0.000538516480713451,32,32,2560,10240,51200,False,1696,1
0.055,0.057,0.05604761904761905,0.056,0.00048562090605645613,0.036000000000000004,0.037,0.03680000000000001,0.037,0.00039999999999999763,0.582,0.588,0.58415,0.582,0.0025743931323712024,0.077,0.079,0.07765,0.078,0.0005722761571129803,0.219,0.222,0.22005,0.22,0.0010712142642814286,0.794,0.802,0.79715,0.7945,0.0036915443922564475,0.11800000000000001,0.12,0.11910000000000003,0.11900000000000001,0.0004358898943540634,0.8240000000000001,0.8320000000000001,0.8275000000000002,0.8250000000000001,0.0037349698793966227,0.092,0.094,0.09265000000000001,0.093,0.0006538348415311016,32,32,2560,10240,51200,False,1680,1
0.054,0.055,0.05442857142857143,0.054,0.0004948716593053939,0.036000000000000004,0.038,0.03660000000000001,0.037,0.0005830951894845274,0.5730000000000001,0.582,0.5758500000000002,0.5740000000000001,0.0028332843133013893,0.077,0.078,0.07730000000000001,0.077,0.0004582575694955844,0.216,0.221,0.2172,0.2165,0.0014352700094407336,0.783,0.798,0.787,0.784,0.004527692569068712,0.11800000000000001,0.11900000000000001,0.1182,0.11800000000000001,0.00040000000000000034,0.8140000000000001,0.8310000000000001,0.8185500000000001,0.8150000000000001,0.00475893895737275,0.091,0.093,0.09190000000000001,0.092,0.0006244997998398404,32,32,2560,10240,51200,False,1664,1
0.052000000000000005,0.055,0.054380952380952384,0.055,0.0008984743935291994,0.036000000000000004,0.037,0.03630000000000001,0.036000000000000004,0.0004582575694955813,0.5630000000000001,0.586,0.5801499999999999,0.58,0.004703987670051852,0.076,0.078,0.07625000000000001,0.076,0.0005361902647381809,0.212,0.221,0.21880000000000002,0.219,0.001939071942966533,0.79,0.799,0.7932,0.791,0.003280243893371348,0.116,0.117,0.11674999999999999,0.117,0.0004330127018922197,0.8220000000000001,0.8310000000000001,0.8249000000000001,0.8230000000000001,0.003806573262134859,0.09,0.092,0.09100000000000001,0.091,0.0007071067811865482,32,32,2560,10240,51200,False,1648,1
0.053,0.055,0.053809523809523814,0.054,0.0004994327848429298,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.0004898979485566361,0.581,0.582,0.5814499999999999,0.581,0.0004974937185533104,0.075,0.076,0.0754,0.075,0.0004898979485566361,0.219,0.22,0.21905000000000002,0.219,0.00021794494717703385,0.793,0.797,0.79365,0.7935000000000001,0.0009096702699330135,0.115,0.116,0.11540000000000003,0.115,0.000489897948556636,0.8230000000000001,0.8300000000000001,0.8240999999999999,0.8240000000000001,0.0014106735979665897,0.089,0.091,0.09010000000000001,0.09,0.00043588989435406776,32,32,2560,10240,51200,False,1632,1
0.052000000000000005,0.053,0.052666666666666674,0.053,0.0004714045207910288,0.035,0.037,0.03600000000000001,0.036000000000000004,0.0004472135954999568,0.5680000000000001,0.5740000000000001,0.5705,0.5690000000000001,0.0025000000000000022,0.074,0.076,0.07499999999999998,0.075,0.0003162277660168382,0.214,0.216,0.21515000000000004,0.215,0.0008529361054615998,0.775,0.783,0.7789499999999999,0.779,0.003485326383568693,0.114,0.115,0.11444999999999998,0.114,0.0004974937185533105,0.806,0.8140000000000001,0.8104000000000001,0.8105,0.0036110940170535604,0.088,0.09,0.08945,0.09,0.0006689544080129831,32,32,2560,10240,51200,False,1616,1
0.051000000000000004,0.053,0.05180952380952381,0.052000000000000005,0.0005870870479018065,0.034,0.036000000000000004,0.03475000000000001,0.035,0.0006224949798994372,0.581,0.598,0.5870500000000001,0.583,0.005869199263954161,0.07200000000000001,0.073,0.07245000000000001,0.07200000000000001,0.0004974937185533034,0.21,0.216,0.21245000000000003,0.211,0.0019098429254784297,0.6890000000000001,0.709,0.6959000000000002,0.6910000000000001,0.006927481504847184,0.113,0.115,0.11400000000000002,0.114,0.00044721359549995833,0.785,0.807,0.79245,0.7885,0.007996718076811267,0.088,0.089,0.08839999999999999,0.088,0.0004898979485566361,32,32,2560,10240,51200,False,1600,1
0.051000000000000004,0.053,0.051857142857142866,0.052000000000000005,0.0005593971487843196,0.034,0.036000000000000004,0.03450000000000001,0.034,0.0005916079783099622,0.582,0.602,0.59665,0.597,0.0052179977002678,0.07100000000000001,0.07200000000000001,0.0718,0.07200000000000001,0.0004000000000000003,0.211,0.218,0.21595,0.216,0.0018296174463532002,0.6910000000000001,0.716,0.7085999999999999,0.709,0.005651548460377892,0.112,0.113,0.11265,0.113,0.00047696960070847314,0.785,0.8140000000000001,0.80745,0.807,0.006037176492367941,0.08600000000000001,0.088,0.08745000000000001,0.088,0.0006689544080129768,32,32,2560,10240,51200,False,1584,1
0.05,0.052000000000000005,0.05133333333333335,0.051000000000000004,0.0005634361698190116,0.033,0.035,0.033900000000000007,0.034,0.0004358898943540677,0.591,0.604,0.5974499999999999,0.598,0.004800781186432063,0.07100000000000001,0.07200000000000001,0.07125000000000001,0.07100000000000001,0.00043301270189221973,0.214,0.219,0.21635,0.216,0.0015580436450882897,0.704,0.717,0.7111500000000002,0.71,0.0050722283071644204,0.111,0.112,0.11110000000000005,0.111,0.00030000000000000024,0.8,0.8150000000000001,0.80795,0.807,0.00632830941089325,0.08600000000000001,0.088,0.08685000000000001,0.08700000000000001,0.0005722761571129776,32,32,2560,10240,51200,False,1568,1
0.05,0.051000000000000004,0.05052380952380953,0.051000000000000004,0.0004994327848429298,0.033,0.035,0.03380000000000001,0.034,0.000509901951359279,0.587,0.598,0.5926500000000001,0.592,0.004982720140646076,0.07,0.07100000000000001,0.07010000000000002,0.07,0.00030000000000000024,0.213,0.217,0.21484999999999999,0.2145,0.0018781639970992968,0.6980000000000001,0.71,0.70405,0.704,0.0052675895815827815,0.109,0.111,0.1099,0.11,0.0005385164807134509,0.794,0.807,0.8011500000000001,0.805,0.006134125854594122,0.085,0.088,0.08595000000000001,0.08600000000000001,0.000804673846971553,32,32,2560,10240,51200,False,1552,1
0.049,0.051000000000000004,0.049714285714285725,0.05,0.0006281383789653777,0.032,0.034,0.03300000000000001,0.033,0.00044721359549995833,0.506,0.516,0.5114,0.5105,0.004317406628984584,0.07100000000000001,0.07200000000000001,0.07115,0.07100000000000001,0.00035707142142714284,0.21,0.217,0.2136,0.213,0.00239582971014219,0.672,0.6880000000000001,0.68015,0.6795,0.005909949238360687,0.11,0.112,0.11040000000000003,0.11,0.0005830951894845307,0.787,0.808,0.79855,0.8005,0.00955758860801197,0.084,0.08700000000000001,0.0851,0.085,0.0007681145747868615,32,32,2560,10240,51200,False,1536,1
0.048,0.051000000000000004,0.049952380952380956,0.05,0.000652919485752481,0.032,0.034,0.03280000000000001,0.033,0.0006000000000000005,0.512,0.521,0.5156500000000002,0.514,0.0035535193822462856,0.07100000000000001,0.07200000000000001,0.0711,0.07100000000000001,0.00030000000000000024,0.214,0.219,0.21564999999999998,0.215,0.0018781639970992963,0.68,0.6930000000000001,0.6857,0.6825000000000001,0.005197114584074518,0.109,0.11,0.10915,0.109,0.00035707142142714284,0.8,0.8160000000000001,0.8054500000000001,0.8,0.007228243216715946,0.083,0.08600000000000001,0.08405000000000001,0.084,0.000668954408012983,32,32,2560,10240,51200,False,1520,1
0.048,0.05,0.049142857142857155,0.049,0.000559397148784321,0.031,0.033,0.031950000000000006,0.032,0.0004974937185533105,0.51,0.52,0.5138499999999999,0.511,0.004441565039487774,0.069,0.07100000000000001,0.06985,0.07,0.0005722761571129803,0.213,0.218,0.21505000000000002,0.214,0.0018296174463532002,0.679,0.6920000000000001,0.6845000000000001,0.68,0.005903388857258181,0.107,0.109,0.10785000000000003,0.108,0.0004769696007084733,0.8,0.8150000000000001,0.8067500000000001,0.8,0.0074624057782996574,0.082,0.084,0.08315000000000003,0.083,0.000726291952316698,32,32,2560,10240,51200,False,1504,1
0.046,0.05,0.04904761904761906,0.049,0.0009988655696858595,0.031,0.032,0.03150000000000001,0.0315,0.0005000000000000004,0.505,0.522,0.5178,0.518,0.003249615361854387,0.069,0.07,0.0695,0.0695,0.0005000000000000004,0.20800000000000002,0.218,0.21595000000000003,0.216,0.001961504524593299,0.686,0.714,0.7078,0.708,0.005473572873361586,0.105,0.107,0.10540000000000001,0.105,0.0005830951894845307,0.784,0.8140000000000001,0.8067500000000001,0.806,0.006106349154773256,0.081,0.083,0.08215,0.082,0.0005722761571129804,32,32,2560,10240,51200,False,1488,1
0.046,0.049,0.04776190476190477,0.048,0.0006834619092574922,0.03,0.032,0.031100000000000006,0.031,0.00043588989435406776,0.496,0.51,0.50725,0.5085,0.0030801785662522905,0.068,0.069,0.06860000000000001,0.069,0.0004898979485566361,0.20800000000000002,0.213,0.21220000000000003,0.213,0.001248999599679676,0.68,0.6990000000000001,0.69525,0.6980000000000001,0.004276388663346684,0.10400000000000001,0.105,0.1044,0.10400000000000001,0.0004898979485566293,0.777,0.799,0.7942,0.798,0.0052211109928826495,0.08,0.082,0.08180000000000001,0.082,0.000509901951359279,32,32,2560,10240,51200,False,1472,1
0.048,0.05,0.048714285714285724,0.049,0.0006281383789653777,0.03,0.032,0.031150000000000004,0.031,0.0004769696007084732,0.52,0.531,0.5243999999999999,0.525,0.00400499687890016,0.067,0.068,0.06775,0.068,0.00043301270189221973,0.196,0.203,0.19890000000000002,0.199,0.002188606862823931,0.717,0.732,0.72355,0.724,0.005324237034543076,0.10300000000000001,0.10400000000000001,0.10315,0.10300000000000001,0.00035707142142714284,0.728,0.743,0.73525,0.736,0.005223743868146681,0.08,0.083,0.08120000000000001,0.081,0.0008124038404635969,32,32,2560,10240,51200,False,1456,1
0.047,0.049,0.04838095238095239,0.048,0.000575383141599742,0.029,0.031,0.030150000000000003,0.03,0.00047696960070847287,0.523,0.529,0.5254000000000001,0.5245,0.002034698994937582,0.066,0.067,0.0667,0.067,0.0004582575694955844,0.196,0.2,0.19775000000000004,0.197,0.001336974195712095,0.6960000000000001,0.704,0.6990000000000001,0.6980000000000001,0.0027568097504180166,0.10300000000000001,0.10400000000000001,0.1032,0.10300000000000001,0.00040000000000000034,0.733,0.742,0.7363000000000001,0.735,0.002847806173179631,0.08,0.081,0.08030000000000001,0.08,0.0004582575694955844,32,32,2560,10240,51200,False,1440,1
0.046,0.048,0.047333333333333345,0.047,0.0005634361698190116,0.029,0.03,0.029150000000000002,0.029,0.0003570714214271416,0.517,0.528,0.52155,0.518,0.0046741309352648685,0.065,0.067,0.06605000000000001,0.066,0.0004974937185533105,0.193,0.201,0.19675000000000004,0.1955,0.002566612553542122,0.6880000000000001,0.7020000000000001,0.6939000000000001,0.6890000000000001,0.006331666447310698,0.101,0.10300000000000001,0.10205000000000002,0.10200000000000001,0.00038405728739343076,0.725,0.739,0.73055,0.726,0.00620866330219316,0.079,0.08,0.0795,0.0795,0.0005000000000000004,32,32,2560,10240,51200,False,1424,1
0.047,0.049,0.04761904761904763,0.047,0.000722178613719196,0.028,0.03,0.028850000000000004,0.029,0.00047696960070847287,0.513,0.533,0.52025,0.518,0.008389725859645245,0.065,0.066,0.06515,0.065,0.0003570714214271428,0.194,0.203,0.19785000000000003,0.197,0.0029201883500897703,0.641,0.668,0.65175,0.648,0.011112492969626582,0.1,0.101,0.10035000000000001,0.1,0.0004769696007084732,0.651,0.675,0.6609,0.658,0.009038252043398665,0.078,0.079,0.0782,0.078,0.0004000000000000003,32,32,2560,10240,51200,False,1408,1
0.046,0.048,0.04695238095238096,0.047,0.0004856209060564561,0.028,0.029,0.0284,0.028,0.0004898979485566361,0.522,0.528,0.52385,0.523,0.0018513508581573634,0.064,0.065,0.0644,0.064,0.0004898979485566361,0.195,0.2,0.19740000000000002,0.197,0.0013564659966250547,0.654,0.661,0.6558499999999999,0.655,0.0025154522456210557,0.098,0.1,0.0991,0.099,0.00043588989435406776,0.66,0.669,0.6632,0.663,0.002357965224510321,0.076,0.078,0.0773,0.077,0.0005567764362830027,32,32,2560,10240,51200,False,1392,1
0.045,0.047,0.04638095238095239,0.046,0.000575383141599742,0.027,0.029,0.028000000000000004,0.028,0.0003162277660168382,0.52,0.532,0.5236500000000002,0.521,0.004396305266925857,0.063,0.065,0.06400000000000002,0.064,0.0003162277660168382,0.197,0.201,0.19775000000000004,0.197,0.0012599603168354165,0.652,0.666,0.65625,0.653,0.005699780697535656,0.097,0.099,0.09790000000000001,0.098,0.000538516480713451,0.658,0.672,0.6631500000000001,0.66,0.004932291556670189,0.075,0.077,0.07635,0.076,0.0005722761571129803,32,32,2560,10240,51200,False,1376,1
0.044,0.046,0.04476190476190477,0.045,0.0008109231602822103,0.027,0.028,0.027250000000000003,0.027,0.00043301270189221973,0.503,0.521,0.5103500000000001,0.504,0.008082542916681612,0.062,0.064,0.06309999999999999,0.063,0.00043588989435406776,0.188,0.199,0.19260000000000002,0.19,0.0044429719783046166,0.63,0.657,0.6401999999999999,0.631,0.010847119433287356,0.096,0.098,0.09695000000000001,0.097,0.0004974937185533104,0.64,0.66,0.64865,0.642,0.008415907556526518,0.075,0.076,0.07535,0.075,0.0004769696007084732,32,32,2560,10240,51200,False,1360,1
0.044,0.046,0.044857142857142866,0.045,0.0007737179432986635,0.026000000000000002,0.028,0.026800000000000008,0.027,0.0005099019513592776,0.423,0.439,0.42960000000000004,0.4275,0.006829348431585555,0.063,0.064,0.0633,0.063,0.0004582575694955844,0.192,0.20400000000000001,0.19735,0.195,0.004114304315434145,0.627,0.652,0.63785,0.6335,0.010503689827865264,0.095,0.096,0.09555,0.096,0.0004974937185533104,0.632,0.658,0.6438499999999999,0.6405000000000001,0.010218977443952022,0.074,0.076,0.07445000000000002,0.074,0.0005894913061275802,32,32,2560,10240,51200,False,1344,1
0.043000000000000003,0.046,0.04514285714285715,0.045,0.0007737179432986626,0.026000000000000002,0.028,0.027050000000000008,0.027,0.0003840572873934303,0.428,0.447,0.44325000000000003,0.445,0.005117372372614685,0.062,0.064,0.06294999999999999,0.063,0.0004974937185533105,0.191,0.201,0.19905000000000003,0.2,0.0027834331319433582,0.632,0.664,0.6575,0.66,0.008558621384311854,0.094,0.095,0.09425000000000001,0.094,0.0004330127018922197,0.64,0.668,0.6634499999999999,0.665,0.005995623403783802,0.073,0.075,0.0737,0.074,0.0005567764362830027,32,32,2560,10240,51200,False,1328,1
0.044,0.046,0.04490476190476191,0.045,0.0004259177099999604,0.026000000000000002,0.027,0.026450000000000008,0.026000000000000002,0.0004974937185533088,0.44,0.448,0.44295,0.444,0.002673480877058972,0.062,0.064,0.06239999999999999,0.062,0.0005830951894845307,0.198,0.202,0.19995000000000002,0.2,0.0011169153951844349,0.653,0.666,0.6576000000000001,0.659,0.0044090815370097245,0.093,0.094,0.0932,0.093,0.00040000000000000034,0.658,0.67,0.6632,0.6635,0.003815756805667786,0.07200000000000001,0.074,0.07285,0.073,0.0004769696007084683,32,32,2560,10240,51200,False,1312,1
0.042,0.045,0.04347619047619048,0.044,0.0008518354199999177,0.025,0.027,0.026100000000000005,0.026000000000000002,0.00043588989435406673,0.427,0.447,0.43629999999999997,0.435,0.007622991538759577,0.061,0.062,0.06130000000000001,0.061,0.0004582575694955844,0.191,0.202,0.19615000000000002,0.1955,0.0032136427928442855,0.633,0.665,0.6485,0.646,0.0119310519234475,0.091,0.093,0.09200000000000001,0.092,0.0005477225575051667,0.64,0.67,0.65525,0.652,0.011003976553955403,0.07100000000000001,0.073,0.07210000000000003,0.07200000000000001,0.0005385164807134462,32,32,2560,10240,51200,False,1296,1
0.042,0.044,0.043142857142857156,0.043000000000000003,0.0005593971487843185,0.025,0.026000000000000002,0.025400000000000006,0.025,0.000489897948556636,0.426,0.442,0.42984999999999995,0.427,0.005850427334819231,0.06,0.061,0.06054999999999999,0.061,0.0004974937185533104,0.191,0.2,0.19370000000000004,0.1925,0.003132091952673168,0.5670000000000001,0.589,0.5732000000000002,0.5680000000000001,0.009019977827023705,0.091,0.092,0.09135,0.091,0.00047696960070847314,0.629,0.652,0.63535,0.63,0.00931812749429842,0.07,0.07200000000000001,0.07104999999999999,0.07100000000000001,0.0003840572873934307,32,32,2560,10240,51200,False,1280,1
0.042,0.043000000000000003,0.04266666666666668,0.043000000000000003,0.0004714045207910321,0.025,0.026000000000000002,0.025350000000000004,0.025,0.00047696960070847314,0.433,0.446,0.4367,0.4365,0.00350856095856977,0.059000000000000004,0.061,0.06000000000000001,0.06,0.0003162277660168371,0.195,0.2,0.19685000000000002,0.197,0.0012757350822173083,0.577,0.596,0.5821000000000001,0.583,0.005127377497317713,0.089,0.091,0.0901,0.09,0.0004358898943540678,0.639,0.657,0.64415,0.644,0.005570233388288148,0.069,0.07100000000000001,0.07005,0.07,0.00038405728739343076,32,32,2560,10240,51200,False,1264,1
0.04,0.043000000000000003,0.04200000000000001,0.042,0.0006172133998483682,0.024,0.025,0.024700000000000007,0.025,0.00045825756949558437,0.427,0.441,0.43385000000000007,0.436,0.00481949167444037,0.058,0.06,0.05919999999999999,0.059000000000000004,0.0005099019513592762,0.19,0.197,0.19400000000000003,0.195,0.002097617696340305,0.5700000000000001,0.588,0.5786499999999999,0.581,0.006428646824954645,0.088,0.089,0.08889999999999999,0.089,0.00030000000000000024,0.634,0.654,0.6434499999999999,0.646,0.006938839960685077,0.069,0.07,0.06925,0.069,0.0004330127018922198,32,32,2560,10240,51200,False,1248,1
0.039,0.041,0.040238095238095246,0.04,0.0006098213559459861,0.024,0.025,0.024700000000000007,0.025,0.0004582575694955844,0.42,0.432,0.4239,0.42,0.0052239831546435946,0.057,0.059000000000000004,0.05845,0.0585,0.0005894913061275804,0.183,0.194,0.187,0.184,0.004527692569068712,0.557,0.5750000000000001,0.5639,0.558,0.008318052656722013,0.08700000000000001,0.088,0.0876,0.088,0.0004898979485566293,0.617,0.638,0.62605,0.619,0.009281567755503387,0.068,0.069,0.0684,0.068,0.0004898979485566361,32,32,2560,10240,51200,False,1232,1
0.039,0.041,0.04028571428571429,0.04,0.0005471012044321936,0.024,0.025,0.024100000000000003,0.024,0.00030000000000000024,0.419,0.424,0.42090000000000005,0.42,0.0018138357147217071,0.056,0.058,0.0573,0.057,0.0005567764362830027,0.186,0.191,0.18795,0.188,0.0013219304066402298,0.558,0.5650000000000001,0.56125,0.56,0.002507488783623969,0.08600000000000001,0.088,0.08650000000000001,0.08600000000000001,0.0005916079783099603,0.619,0.626,0.62185,0.6205,0.002761792895928298,0.067,0.068,0.0673,0.067,0.0004582575694955844,32,32,2560,10240,51200,False,1216,1
0.038,0.041,0.039904761904761915,0.04,0.0006834619092574922,0.023,0.025,0.024100000000000003,0.024,0.00043588989435406776,0.40800000000000003,0.435,0.4282,0.429,0.00482286222071499,0.056,0.058,0.0568,0.057,0.0006000000000000006,0.178,0.192,0.18880000000000002,0.189,0.002619160170741761,0.559,0.58,0.5717,0.5720000000000001,0.0034073450074801536,0.085,0.08600000000000001,0.08515,0.085,0.0003570714214271428,0.634,0.644,0.6355000000000001,0.635,0.002037154878746338,0.066,0.068,0.06689999999999999,0.067,0.00043588989435406776,32,32,2560,10240,51200,False,1200,1
0.039,0.041,0.03961904761904763,0.04,0.000575383141599742,0.023,0.024,0.023550000000000005,0.024,0.0004974937185533105,0.419,0.437,0.42595,0.422,0.006880951969022897,0.055,0.057,0.056100000000000004,0.056,0.00043588989435406776,0.184,0.193,0.18680000000000002,0.185,0.0034583232931581194,0.561,0.582,0.5682500000000001,0.561,0.009684394663581154,0.083,0.085,0.08400000000000002,0.084,0.0003162277660168382,0.623,0.646,0.6328,0.628,0.009152048950918049,0.065,0.067,0.06575,0.066,0.0005361902647381809,32,32,2560,10240,51200,False,1184,1
0.036000000000000004,0.04,0.03885714285714287,0.039,0.000989743318610786,0.022,0.024,0.023700000000000006,0.024,0.0005567764362830027,0.404,0.433,0.42860000000000004,0.4285,0.005986651818838301,0.055,0.057,0.05585000000000001,0.056,0.0004769696007084732,0.17400000000000002,0.192,0.18760000000000004,0.188,0.0034263683398023607,0.539,0.585,0.57195,0.5725,0.008303463132934352,0.082,0.084,0.08280000000000001,0.083,0.000509901951359279,0.614,0.647,0.63385,0.6335,0.005850427334819232,0.064,0.066,0.06484999999999999,0.065,0.00047696960070847325,32,32,2560,10240,51200,False,1168,1
0.037,0.04,0.039095238095238107,0.039,0.0009209085526577967,0.023,0.025,0.023450000000000006,0.023,0.0005894913061275802,0.421,0.451,0.44465000000000005,0.446,0.0076175783553567794,0.051000000000000004,0.053,0.05200000000000001,0.052000000000000005,0.0003162277660168371,0.147,0.158,0.155,0.156,0.00268328157299975,0.553,0.585,0.57935,0.5805,0.00906242241346096,0.081,0.083,0.08155000000000001,0.0815,0.0005894913061275802,0.548,0.5760000000000001,0.5707500000000001,0.5725,0.00762151559730741,0.063,0.065,0.06375,0.064,0.0006224949798994371,32,32,2560,10240,51200,False,1152,1
0.037,0.04,0.03861904761904763,0.039,0.0008438116736509222,0.022,0.024,0.022850000000000002,0.023,0.0004769696007084733,0.421,0.451,0.43985,0.442,0.009603514981505478,0.051000000000000004,0.052000000000000005,0.05135000000000001,0.051000000000000004,0.0004769696007084732,0.148,0.159,0.15345,0.154,0.003470950878361724,0.555,0.587,0.5729,0.5740000000000001,0.011076551810017385,0.08,0.081,0.08020000000000001,0.08,0.0004000000000000003,0.549,0.577,0.5648500000000001,0.5655000000000001,0.009768700015866985,0.063,0.064,0.06319999999999999,0.063,0.00040000000000000034,32,32,2560,10240,51200,False,1136,1
0.037,0.039,0.038333333333333344,0.039,0.000776643163347624,0.022,0.024,0.023050000000000005,0.023,0.0003840572873934307,0.428,0.449,0.4401,0.441,0.006556675987114209,0.05,0.051000000000000004,0.05065000000000001,0.051000000000000004,0.0004769696007084733,0.146,0.154,0.15145,0.152,0.0022907422377910634,0.496,0.521,0.5113000000000001,0.511,0.007931582439841378,0.079,0.081,0.07995000000000001,0.08,0.00038405728739343076,0.554,0.583,0.5726500000000001,0.5720000000000001,0.008787917842128443,0.061,0.063,0.06215,0.062,0.0006538348415311016,32,32,2560,10240,51200,False,1120,1
0.036000000000000004,0.037,0.036857142857142866,0.037,0.0003499271061118804,0.022,0.023,0.022200000000000004,0.022,0.0004000000000000003,0.423,0.425,0.42385,0.424,0.00047696960070847325,0.049,0.05,0.04930000000000001,0.049,0.0004582575694955844,0.146,0.149,0.14745000000000003,0.147,0.0008046738469715547,0.496,0.497,0.4962000000000001,0.496,0.00040000000000000034,0.078,0.079,0.07855000000000001,0.079,0.0004974937185533104,0.552,0.556,0.5534,0.553,0.0011135528725660054,0.061,0.063,0.0612,0.061,0.000509901951359279,32,32,2560,10240,51200,False,1104,1
0.033,0.038,0.0361904761904762,0.036000000000000004,0.0010519391444940233,0.021,0.023,0.02185,0.022,0.00047696960070847205,0.40700000000000003,0.427,0.42074999999999996,0.417,0.006015604707757972,0.048,0.049,0.04870000000000001,0.049,0.0004582575694955844,0.14400000000000002,0.15,0.1469,0.147,0.0017291616465790573,0.487,0.5,0.49295,0.488,0.00638337684928597,0.077,0.079,0.07744999999999999,0.077,0.0005894913061275802,0.543,0.558,0.5507000000000001,0.551,0.006716397844082799,0.059000000000000004,0.061,0.059899999999999995,0.06,0.0004358898943540656,32,32,2560,10240,51200,False,1088,1
