time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,profile_method
0.0,0.0,0.0,0.0,0.0,0.386,0.39,0.38760000000000006,0.387,0.001356465996625055,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,80,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.386,0.391,0.3884,0.389,0.002059126028197402,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,81,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.389,0.393,0.3914,0.392,0.0016248076809271934,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,82,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.39,0.391,0.39080000000000004,0.391,0.00040000000000000034,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,83,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.391,0.394,0.3924,0.392,0.001019803902718558,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,84,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.391,0.396,0.3936,0.394,0.0018547236990991425,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,85,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.393,0.397,0.395,0.395,0.0014142135623730963,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,86,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.395,0.399,0.3970000000000001,0.398,0.0016733200530681524,0.002,0.003,0.0026000000000000003,0.003,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,87,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.396,0.4,0.39859999999999995,0.399,0.0014966629547095778,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,88,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.401,0.406,0.4032,0.403,0.0016000000000000014,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,89,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.401,0.40800000000000003,0.40300000000000014,0.402,0.0025298221281347057,0.002,0.003,0.0027999999999999995,0.003,0.0004,,,,,,8192,64,8,16,2,4096,90,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.40700000000000003,0.41100000000000003,0.4086,0.40800000000000003,0.001356465996625055,0.002,0.003,0.0027999999999999995,0.003,0.0004,,,,,,8192,64,8,16,2,4096,91,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.40900000000000003,0.41200000000000003,0.4104000000000001,0.41100000000000003,0.001200000000000001,0.002,0.003,0.0026,0.003,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,92,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.41100000000000003,0.41200000000000003,0.41180000000000005,0.41200000000000003,0.0004000000000000003,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,93,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.41300000000000003,0.421,0.4156000000000001,0.41500000000000004,0.0029393876913397956,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,94,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.42,0.426,0.4236,0.425,0.002244994432064367,0.002,0.003,0.0028,0.003,0.0004,,,,,,8192,64,8,16,2,4096,95,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.423,0.424,0.4234,0.423,0.000489897948556636,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,96,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.423,0.426,0.4244,0.424,0.001019803902718558,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,97,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.426,0.429,0.4272,0.427,0.000979795897113272,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,98,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.427,0.432,0.43,0.431,0.002097617696340305,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,99,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.433,0.436,0.4346,0.435,0.001356465996625055,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,100,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.438,0.448,0.4444,0.446,0.003611094017053561,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,101,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.443,0.451,0.44580000000000003,0.444,0.0031874754901018484,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,102,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.45,0.456,0.454,0.455,0.0022803508501982777,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,103,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.453,0.461,0.45680000000000004,0.456,0.0031874754901018484,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,104,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.461,0.46900000000000003,0.46580000000000005,0.466,0.0030594117081556736,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,105,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.468,0.47200000000000003,0.4696000000000001,0.46900000000000003,0.001356465996625055,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,106,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.467,0.47600000000000003,0.47120000000000006,0.47200000000000003,0.0030594117081556736,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,107,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.47300000000000003,0.47800000000000004,0.4748,0.47400000000000003,0.001939071942966533,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,108,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.545,0.594,0.5638,0.551,0.02056599134493639,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,109,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.593,0.6,0.5976,0.598,0.0024166091947189165,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,110,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.599,0.608,0.6023999999999999,0.603,0.003322649545167233,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,111,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.557,0.605,0.5932,0.603,0.018399999999999972,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,112,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.5660000000000001,0.612,0.5992,0.608,0.01698705389406883,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,113,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.594,0.609,0.5992,0.595,0.0061773780845922055,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,114,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.602,0.61,0.6072,0.608,0.0029933259094191557,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,115,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.603,0.61,0.6073999999999999,0.609,0.0025768197453450276,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,116,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.607,0.614,0.6097999999999999,0.609,0.0024819347291981735,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,117,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.609,0.617,0.613,0.612,0.0034058772731852833,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,118,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.612,0.618,0.6146,0.614,0.0021540659228538035,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,119,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.611,0.621,0.6168,0.616,0.003815756805667786,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,120,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.615,0.622,0.6177999999999999,0.617,0.0023151673805580472,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,121,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.614,0.618,0.6157999999999999,0.615,0.0014696938456699082,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,122,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.614,0.621,0.6166,0.615,0.002870540018881467,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,123,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.613,0.619,0.6162,0.616,0.0019390719429665333,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,124,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.616,0.62,0.6178000000000001,0.617,0.0018330302779823377,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,125,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.619,0.622,0.6199999999999999,0.619,0.0012649110640673528,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,126,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.617,0.624,0.6206,0.621,0.0027276363393971734,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,127,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.617,0.629,0.6218,0.62,0.004261455150532507,0.004,0.004,0.004,0.004,0.0,,,,,,8192,64,8,16,2,4096,128,0,3776,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.017,0.017,0.017,0.017,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,8192,64,8,16,2,4096,1,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.001,0.002,0.0012000000000000001,0.001,0.0004,,,,,,8192,64,8,16,2,4096,2,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.026000000000000002,0.0252,0.025,0.00040000000000000034,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,3,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.032,0.033,0.0324,0.032,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,4,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.038,0.039,0.038400000000000004,0.038,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,5,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.044,0.046,0.04479999999999999,0.045,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,6,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0508,0.051000000000000004,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,7,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.056,0.057,0.05620000000000001,0.056,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,8,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.057800000000000004,0.058,0.000748331477354789,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,9,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.063,0.064,0.0632,0.063,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,10,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.073,0.0728,0.073,0.00039999999999999487,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,11,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.074,0.076,0.0744,0.074,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,12,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.077,0.077,0.0006324555320336764,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,13,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.094,0.097,0.0954,0.095,0.001019803902718558,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,14,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.096,0.099,0.09759999999999999,0.097,0.001200000000000001,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,15,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.089,0.091,0.09019999999999999,0.09,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,16,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.093,0.094,0.0934,0.093,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,17,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.095,0.097,0.0962,0.096,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,18,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.114,0.117,0.11500000000000002,0.115,0.001095445115010333,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,19,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.117,0.11800000000000001,0.11720000000000001,0.117,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,20,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.117,0.11800000000000001,0.11760000000000001,0.11800000000000001,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,21,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.121,0.123,0.1224,0.123,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,22,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.122,0.125,0.1234,0.124,0.0012000000000000012,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,23,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.125,0.128,0.126,0.126,0.0010954451150103333,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,24,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.128,0.13,0.1286,0.128,0.0008000000000000007,0.001,0.002,0.0014,0.001,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,25,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.132,0.134,0.133,0.133,0.0008944271909999167,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,26,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.134,0.135,0.1346,0.135,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,27,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.182,0.184,0.1828,0.183,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,28,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.18,0.184,0.18239999999999998,0.183,0.001356465996625055,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,29,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.185,0.188,0.18660000000000002,0.187,0.0010198039027185578,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,30,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.184,0.19,0.187,0.188,0.0025298221281347057,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,31,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.187,0.19,0.18860000000000002,0.189,0.001019803902718558,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,32,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.185,0.189,0.187,0.187,0.0014142135623730963,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,33,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.188,0.193,0.18919999999999998,0.188,0.0019390719429665333,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,34,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.188,0.192,0.19039999999999999,0.191,0.0013564659966250547,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,35,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.185,0.187,0.1862,0.186,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,36,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.19,0.194,0.192,0.192,0.0014142135623730963,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,37,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.192,0.194,0.1928,0.192,0.000979795897113272,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,38,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.192,0.195,0.19340000000000002,0.193,0.001019803902718558,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,39,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.193,0.196,0.1944,0.194,0.0010198039027185578,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,40,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.197,0.201,0.19800000000000004,0.197,0.0015491933384829681,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,41,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,42,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.201,0.203,0.20220000000000002,0.202,0.000748331477354789,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,43,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.20700000000000002,0.20800000000000002,0.20740000000000003,0.20700000000000002,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,44,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.20800000000000002,0.211,0.21000000000000002,0.21,0.0010954451150103231,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,45,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.213,0.217,0.2144,0.214,0.0014966629547095778,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,46,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.218,0.22,0.21880000000000002,0.219,0.0007483314773547889,0.002,0.003,0.0021999999999999997,0.002,0.0004,,,,,,8192,64,8,16,2,4096,47,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.222,0.223,0.2226,0.223,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,48,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.227,0.23,0.2286,0.228,0.0012000000000000012,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,49,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.233,0.23700000000000002,0.23500000000000001,0.23500000000000001,0.0014142135623730963,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,50,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.23600000000000002,0.24,0.2386,0.23900000000000002,0.0014966629547095674,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,51,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.24,0.243,0.2412,0.241,0.001166190378969061,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,52,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.24,0.244,0.24180000000000001,0.241,0.0014696938456699082,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,53,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.247,0.249,0.24779999999999996,0.248,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,54,0,3840,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
